"DATA","Temperatura massima (°C)","Temperatura media (°C)","Temperatura minima (°C)","Temperatura classe","Velocità media (m/s)","Velocità raffica (m/s)","Settore prevalente","Durata calma (min)","Tempo permanenza (min)","Vento classe","Radiazione globale (MJ/m²)","Radiazione classe"
"2016-03-27","-1.1","-5.9","-11.3","MZ00","2.7","17.2","SW","40","370","MZZYYZ","19.5","MY"
"2016-03-28","-5.3","-8.0","-10.5","MZ00","7.0","25.1","WNW","20","730","MZZYYZ","15.8","MZ"
"2016-03-29","-5.7","-8.3","-11.2","MZ00","8.8","29.8","WNW","0","960","MZZYYZ","19.1","MZ"
"2016-03-30","-2.1","-5.4","-6.8","MZ00","2.6","16.0","","250","","MYZ00Y","22.2","MZ"
"2016-03-31","-1.1","-4.6","-6.2","MZ00","3.6","14.5","","450","","MYZ00Y","14.4","MZ"
"2016-04-01","-3.8","-5.1","-5.9","MZ00","","","","","","M00000","12.9","MZ"
"2016-04-02","-3.8","-5.0","-6.0","MZ00","","","","","","M00000","8.7","MZ"
"2016-04-03","-5.0","-5.6","-6.1","MZ00","","","","","","M00000","6.7","MZ"
"2016-04-04","-4.4","-5.5","-6.1","MZ00","","","","","","M00000","8.9","MY"
"2016-04-05","-3.1","-4.7","-5.9","MZ00","","","","","","M00000","10.5","MZ"
"2016-04-06","-1.4","-4.9","-9.0","MZ00","","","","","","M00000","15.5","MZ"
"2016-04-07","-2.6","-5.6","-8.2","MZ00","","","","","","M00000","25.1","MZ"
"2016-04-08","-4.0","-7.0","-8.3","MZ00","","","","","","M00000","11.0","MZ"
"2016-04-09","2.9","-6.2","-9.7","MZ00","","","","","","M00000","17.7","MZ"
"2016-04-10","0.7","-5.0","-8.0","MZ00","3.6","11.1","","50","","MZZ00Z","28.9","MY"
"2016-04-11","-3.6","-6.4","-7.9","MZ00","1.8","9.6","","210","","MZZ00Z","15.8","MZ"
"2016-04-12","-3.1","-6.9","-10.1","MZ00","3.4","10.8","","210","","MZZ00Z","22.7","MZ"
"2016-04-13","-3.0","-7.1","-10.3","MZ00","4.1","16.0","NW","100","330","MZZYYZ","18.3","MY"
"2016-04-14","-4.1","-7.9","-12.0","MZ00","7.3","21.6","NW","20","620","MZZYYZ","28.0","MZ"
"2016-04-15","-2.6","-4.7","-6.6","MZ00","2.6","18.3","W","10","270","MZZYYZ","24.4","MZ"
"2016-04-16","-1.7","-4.6","-6.4","MZ00","4.5","19.4","S","0","330","MZZYYZ","18.2","MZ"
"2016-04-17","-1.7","-5.1","-9.4","MZ00","4.5","14.5","SSW","30","360","MZZYYZ","19.2","MZ"
"2016-04-18","-5.3","-10.3","-13.6","MZ00","6.6","16.5","WNW","0","400","MZZYYZ","23.9","MY"
"2016-04-19","1.1","-4.6","-12.5","MZ00","5.8","12.4","NNW","0","740","MZZYYZ","31.5","MY"
"2016-04-20","12.5","2.8","-0.4","MZ00","3.9","10.6","NW","60","510","MZZZZZ","25.5","MZ"
"2016-04-21","6.0","0.1","-6.1","MZ00","4.6","12.7","ESE","20","470","MZZZZZ","23.2","MZ"
"2016-04-22","2.4","-4.5","-6.8","MZ00","3.4","8.2","SE","40","610","MZZYYZ","16.7","MZ"
"2016-04-23","-5.7","-6.8","-10.0","MZ00","8.2","17.3","NW","0","1030","MZZYYZ","18.3","MZ"
"2016-04-24","-9.9","-12.8","-17.4","MZ00","8.8","20.9","NW","0","1240","MZZYYZ","18.5","MZ"
"2016-04-25","-11.1","-14.7","-18.0","MZ00","13.3","28.2","NW","0","1200","MZZYYZ","24.6","MZ"
"2016-04-26","-9.8","-12.0","-14.0","MZ00","10.9","26.9","WNW","0","860","MZZYYZ","28.3","MZ"
"2016-04-27","-11.8","-14.4","-17.7","MZ00","11.6","26.2","WNW","10","870","MZZYYZ","30.1","MZ"
"2016-04-28","-6.9","-9.9","-12.6","MZ00","4.5","16.9","WNW","0","710","MZZYYZ","32.9","MY"
"2016-04-29","-2.8","-7.2","-10.5","MZ00","3.7","12.1","W","0","360","MZZYYZ","31.1","MZ"
"2016-04-30","-6.3","-9.2","-12.3","MZ00","5.8","14.1","SE","30","1070","MZZYYZ","12.1","MZ"
"2016-05-01","-6.3","-10.3","-12.6","MZ00","4.0","9.0","NNW","10","1160","MZZYYZ","16.0","MZ"
"2016-05-02","-0.9","-6.5","-10.3","MZ00","3.3","9.8","N","110","580","MZZYYZ","25.4","MZ"
"2016-05-03","-5.1","-7.9","-11.2","MZ00","10.2","28.8","NW","0","850","MZZYYZ","28.2","MZ"
"2016-05-04","-2.3","-4.9","-9.6","MZ00","8.1","13.9","NNW","0","1130","MZZYYZ","33.8","MY"
